name,platform,r-date,score,user score,developer,genre,players,critics,users
Street Racing Syndicate,GameCube,"August 31, 2004",64,8.3,Eutechnyx,"Driving,Racing,GT / Street",1-2 ,23,20
Touhou Genso Wanderer Reloaded,Switch,"July 17, 2018",64,6.9,Mediascape,"Role-Playing,Roguelike",No Online Multiplayer,8,7
Scribblenauts Showdown,PlayStation4,"March 6, 2018",64,6.9,WarnerBros.InteractiveEntertainment,"Puzzle,Action",No Online Multiplayer,17,9
The Golf Club,XboxOne,"August 19, 2014",64,5.4,HBStudiosMultimedia,"Traditional,Sports,Individual,Golf,Sim",No info,15,63
Dynasty Warriors 7: Xtreme Legends,PlayStation3,"November 15, 2011",64,7.6,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",2 ,11,13
Time Hollow,DS,"September 23, 2008",64,7.5,Tenky,"Adventure,General,General,Visual Novel",No Online Multiplayer,24,28
Pokemon XD: Gale of Darkness,GameCube,"September 28, 2005",64,8.2,GeniusSonorityInc.,"Role-Playing,Console-style RPG",1-4 ,27,145
Shadow Man: Remastered,PC,"April 15, 2021",64,7.3,NightDiveStudios,"Action Adventure,Survival",No Online Multiplayer,11,12
Silent Hill: Downpour,PlayStation3,"March 13, 2012",64,7.0,Vatra,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,41,315
Secret Ponchos,PlayStation4,"December 2, 2014",64,6.6,SwitchbladeMonkeys,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",Up to 8 ,16,108
NUTS,Switch,"February 4, 2021",64,tbd,"Joon,Pol,Muutsch,Char&Torfi","Adventure,3D,First-Person",No Online Multiplayer,11,0
Wrecked: Revenge Revisited,PlayStation3,"March 28, 2012",64,tbd,SupersonicSoftware,"Simulation,Driving,Car Combat,Car Combat,Vehicle,Combat",No info,8,0
Tekken 3D Prime Edition,3DS,"February 14, 2012",64,6.1,Arika,"Action,Fighting,Fighting,3D,3D",No info,42,49
London 2012 - The Official Video Game of the Olympic Games,Xbox360,"June 26, 2012",64,6.8,SegaStudiosAustralia,"Olympic Sports,Sports,Olympic Sports,Individual,Athletics",Up to 8 ,31,32
Treachery in Beatdown City,PC,"March 30, 2020",64,tbd,Nuchallenger,"Action,Beat-'Em-Up,2D",No Online Multiplayer,7,0
Xenon Racer,PC,"March 26, 2019",64,5.6,"3DClouds.it,3DClouds","Racing,Arcade,Automobile",Online Multiplayer,8,27
The Silver Case,PC,"October 6, 2016",64,8.5,GrasshopperManufacture,"Adventure,General,Visual Novel",No Online Multiplayer,12,35
Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,PlayStationVita,"September 20, 2016",64,tbd,"ArcSystemWorks,NowProduction","Strategy,Turn-Based,General",No info,9,0
King Oddball,PlayStation4,"April 8, 2014",64,4.9,"10tonsLtd,10tons","Miscellaneous,Puzzle,Action",No info,10,37
Shaun Palmer's Pro Snowboarder,PlayStation2,"November 13, 2001",64,8.6,Dearsoft,"Sports,Alternative,Snowboarding",1-2 ,17,13
Star Trek Away Team,PC,"March 19, 2001",64,6.9,ReflexiveEntertainment,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",1-2 ,22,7
Heroes Chronicles: Conquest of the Underworld,PC,"September 27, 2000",64,7.2,3DO,"Strategy,General,General",1 Player,7,12
The Franz Kafka Videogame,PC,"April 6, 2017",64,7.0,mif2000,"Adventure,Point-and-Click",No Online Multiplayer,17,20
GoldenEye 007,DS,"September 14, 2010",64,6.7,n-Space,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",No info,15,17
Scooby-Doo! Unmasked,GameCube,"September 12, 2005",64,6.8,ArtificialMindandMovement,"Action,Platformer,3D",1 Player,12,10
Time Machine: Rogue Pilot,PlayStation3,"March 13, 2012",64,tbd,LestaStudio,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",No info,10,0
Rise & Fall: Civilizations at War,PC,"June 12, 2006",64,8.7,"Midway,StainlessSteelStudios","Strategy,Real-Time,Historic,General",8  Online,36,40
Tony Hawk's American Sk8land,GameBoyAdvance,"October 18, 2005",64,4.5,VicariousVisions,"Sports,Alternative,Skateboarding",1-2 ,7,6
NFL Head Coach 09,PlayStation3,"September 3, 2008",64,7.2,EATiburon,"Sports,Traditional,Team,Football,Management,Management,Sim",2  Online,12,13
Speedball 2: Brutal Deluxe,Xbox360,"October 17, 2007",64,8.7,Razorworks,"Sports,Alternative,Team,Futuristic,Futuristic",2  Online,17,10
Final Fantasy Crystal Chronicles: Echoes of Time,Wii,"March 24, 2009",64,6.2,SquareEnix,"Role-Playing,General,Action RPG",Up to 4 ,29,10
Sonic Gems Collection,GameCube,"August 16, 2005",64,8.2,SonicTeam,"Miscellaneous,Compilation",1-4 ,32,45
The Incredibles,Xbox,"October 31, 2004",64,6.1,HeavyIronStudios,"Action Adventure,Modern",1 Player,34,9
Borderlands 2,PlayStationVita,"May 6, 2014",64,7.7,IronGalaxyStudios,"Shooter,Sci-Fi,Action,Shooter,First-Person,Sci-Fi,Arcade",2 ,31,370
King of Fighters: Maximum Impact,PlayStation2,"October 12, 2004",64,6.9,SNKPlaymore,"Action,Fighting,3D",1-2 ,45,17
The Legend of Spyro: Dawn of the Dragon,Wii,"October 21, 2008",64,7.0,EtrangesLibellules,"Action,Platformer,Platformer,3D,3D",1-2 ,11,30
Operation Flashpoint: Elite,Xbox,"November 8, 2005",64,8.2,BohemiaInteractive,"Action,Shooter,First-Person,Tactical,Modern",14  Online,24,28
Puzzle Kingdoms,DS,"May 4, 2009",64,6.3,InfiniteInteractive,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,Matching,General",No info,12,4
Ys: The Ark of Napishtim,PSP,"February 28, 2006",64,7.4,KonamiSoftwareShanghai,"Role-Playing,Action RPG,Action RPG",No Online Multiplayer,29,18
White Knight Chronicles International Edition,PlayStation3,"February 2, 2010",64,8.0,Level5,"Role-Playing,Action RPG,Action RPG",Up to 4 ,77,212
F1 Race Stars,Xbox360,"November 13, 2012",64,6.0,Codemasters,"Driving,Racing,Arcade,Formula One,Formula One,Automobile",No info,33,25
Shining Force EXA,PlayStation2,"March 20, 2007",64,7.8,Neverland,"Role-Playing,Action RPG",1 Player,24,21
"Warhammer 40,000: Fire Warrior",PlayStation2,"November 17, 2003",64,8.4,KujuEntertainment,"Action,Shooter,First-Person,Sci-Fi",1-8 ,23,69
Painkiller: Hell & Damnation,PC,"October 31, 2012",64,6.5,TheFarm51,"Action,Shooter,Shooter,First-Person,Fantasy,Fantasy,Arcade",Up to 8 ,33,188
Pop,Wii,"May 12, 2008",64,tbd,Nnooo,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",1-4 ,13,0
King's Bounty II,PC,"August 24, 2021",64,4.9,"1CEntertainment,1C-Entertainment","Strategy,Turn-Based,Tactics",No Online Multiplayer,42,104
Windbound,PlayStation4,"August 28, 2020",64,5.1,5LivesStudios,"Action Adventure,Survival",No Online Multiplayer,48,17
Red Solstice 2: Survivors,PC,"June 17, 2021",64,5.0,Ironward,"Action,Shooter,Shoot-'Em-Up,Top-Down",Up to 8 ,16,8
Little Town Hero,Switch,"October 16, 2019",64,4.1,GameFreak,"Role-Playing,Japanese-Style",No Online Multiplayer,25,162
Symphony of the Machine,PlayStation4,"April 25, 2017",64,4.8,StirfireStudios,"Puzzle,General",No info,7,4
Rayman Raving Rabbids,PlayStation2,"December 5, 2006",64,7.2,UbisoftMontpellier,"Action,Platformer,3D",1-4 ,8,27
Silent Hill: Homecoming,PC,"November 6, 2008",64,6.4,DoubleHelixGames,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,14,222
FATED: The Silent Oath,PlayStation4,"March 28, 2017",64,5.3,FrimaStudio,"Action Adventure,Adventure,General,3D,First-Person",No info,15,8
WRC 4: FIA World Rally Championship,PC,"October 25, 2013",64,6.4,MilestoneS.r.l,"Rally / Offroad,Driving,Racing,Simulation,Rally / Offroad,Automobile",No info,7,65
Game of Thrones: A Telltale Games Series,PC,"November 17, 2015",64,6.5,TelltaleGames,"Action,General,General,Adventure,Point-and-Click",No Online Multiplayer,21,386
Enchanted Arms,PlayStation3,"April 3, 2007",64,6.6,FromSoftware,"Role-Playing,General,General,Japanese-Style",No Online Multiplayer,23,39
Earth Defense Force 4.1: The Shadow of New Despair,PlayStation4,"December 8, 2015",64,7.5,Sandlot,"Action,Shooter,Third-Person,Arcade",Up to 4 ,40,73
Override: Mech City Brawl,XboxOne,"December 4, 2018",64,6.9,Modus,"Action,General",Up to 4 ,9,7
Alien Breed: Impact,PC,"June 3, 2010",64,6.0,Team17,"Action Adventure,Horror,Horror,Survival",No info,12,60
Kane & Lynch: Dead Men,PlayStation3,"November 13, 2007",64,3.8,IoInteractive,"Action,Shooter,Shooter,Third-Person,Tactical,Modern,Modern",Up to 8 ,30,120
Attack on Pearl Harbor,PC,"August 6, 2007",64,6.9,3DPeople,"Simulation,Flight,WWII,WWII,Combat",12  Online,19,39
Warrior Kings: Battles,PC,"September 30, 2003",64,8.4,BlackCactus,"Strategy,Real-Time,Fantasy,General,Fantasy",No info,11,19
Fur Fighters: Viggo's Revenge,PlayStation2,"June 3, 2001",64,7.3,BizarreCreations,"Action,Shooter,Third-Person,Fantasy",1-4 ,15,38
An Airport for Aliens Currently Run by Dogs,PC,"May 25, 2021",64,tbd,StrangeScaffold,"Adventure,3D,First-Person",No Online Multiplayer,8,0
NASCAR Heat 3,PlayStation4,"September 7, 2018",64,5.3,"MonsterGamesInc.,704Games","Racing,Simulation,Automobile",Up to 40 ,9,18
Spheroids,XboxOne,"February 10, 2017",64,tbd,EclipseGames,"Action,Platformer,2D",No info,10,0
The House of the Dead III,PlayStation3,"February 14, 2012",64,7.2,WowEntertainment,"Action,Shooter,Shooter,Rail,Light Gun",1-2 ,7,14
Crimsonland,PlayStation4,"July 15, 2014",64,6.2,"10tonsEntertainment,10tons","Action,Shooter,Scrolling,Shoot-'Em-Up,Top-Down,Vertical",No info,16,38
Yonder: The Cloud Catcher Chronicles,PlayStation4,"July 18, 2017",64,7.6,PridefulSloth,"Action Adventure,Open-World",No Online Multiplayer,39,54
Project Sylpheed: Arc of Deception,Xbox360,"July 10, 2007",64,8.3,"GameArts,SetaCorporation","Simulation,Sci-Fi,Space,Small Spaceship,Small Spaceship,Combat",No Online Multiplayer,45,31
Rise & Shine,PC,"January 13, 2017",64,6.0,"SuperMegaTeam,SuperAwesomeHyperDimensionalMegaTeam","Action,Platformer,2D",No Online Multiplayer,25,37
Fallen Legion: Sins of an Empire,PlayStation4,"July 18, 2017",64,8.2,YummyYummyTummy,"Role-Playing,Action RPG",No info,14,146
Fallout 4: Nuka-World,PlayStation4,"August 30, 2016",64,6.0,BethesdaGameStudios,"Role-Playing,Western-Style",No info,13,107
Surf's Up,Wii,"May 30, 2007",64,5.8,UbisoftMontreal,"Sports,Alternative,Individual,Surfing,Surfing,Surf / Wakeboard",2  Online,9,4
