name,platform,r-date,score,user score,developer,genre,players,critics,users
Ring of Red,PlayStation2,"March 12, 2001",82,8.4,Konami,"Strategy,Real-Time,Sci-Fi",1 Player,15,16
Sairento VR,PlayStation4,"July 10, 2019",82,6.1,MixedRealmsPteLtd,"Action,Shooter,Light Gun",2 ,17,28
Football Manager Live,PC,"January 23, 2009",82,3.0,SportsInteractive,"Sports,Traditional,Team,Soccer,Management,Management",No info,23,46
Prey: Mooncrash,XboxOne,"June 10, 2018",82,6.8,ArkaneStudios,"Action,Shooter,First-Person,Arcade",No info,11,18
The Walking Dead: Season Two Episode 2 - A House Divided,PlayStation3,"March 4, 2014",82,8.2,TelltaleGames,"General,Action,Adventure,General,Point-and-Click",No info,8,89
Marvel: Ultimate Alliance,PC,"October 24, 2006",82,7.8,RavenSoftware,"Role-Playing,Action RPG,Action RPG",Up to 4 ,22,81
Metro Exodus,PC,"February 15, 2019",82,7.2,4AGames,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,53,4291
Darksiders,PlayStation3,"January 5, 2010",82,7.9,VigilGames,"Action Adventure,Modern,Modern,Open-World",No Online Multiplayer,73,379
No More Heroes,Switch,"October 28, 2020",82,8.7,"EngineSoftware,GrasshopperManufacture","Action,Beat-'Em-Up,3D",No Online Multiplayer,21,42
The Talos Principle: Road To Gehenna,PC,"July 23, 2015",82,7.9,Croteam,"Adventure,3D,First-Person",No info,17,62
Lara Croft and the Guardian of Light,PC,"September 28, 2010",82,7.9,"CrystalDynamics,NixxesSoftware","Action Adventure,Adventure,General,General",2 ,13,189
The Outer Worlds,PC,"October 25, 2019",82,7.3,ObsidianEntertainment,"Role-Playing,Western-Style",No Online Multiplayer,30,2073
Stellaris: Utopia,PC,"April 6, 2017",82,7.8,ParadoxDevelopmentStudio,"Strategy,Real-Time,General",No info,10,38
Tales From The Borderlands: Episode 1 - Zer0 Sum,XboxOne,"November 26, 2014",82,8.1,TelltaleGames,"Miscellaneous,General,Adventure,General",No Online Multiplayer,8,65
Aquaria,PC,"December 7, 2007",82,8.2,BitBlot,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,7,118
Need for Speed: Underground,PC,"November 17, 2003",82,8.3,"BlackBox,EABlackBox","Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",1-4 ,24,565
Bloodstained: Curse of the Moon 2,Switch,"July 10, 2020",82,8.3,IntiCreates,"Action Adventure,Open-World",No Online Multiplayer,22,31
Super Puzzle Fighter II Turbo HD Remix,PlayStation3,"August 30, 2007",82,7.4,BackboneEntertainment,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",Up to 4 ,7,14
TrackMania Sunrise,PC,"May 6, 2005",82,7.7,Nadeo,"Driving,Racing,Arcade,Arcade,Automobile",32  Online,31,49
King's Quest Chapter 1: A Knight to Remember,PC,"July 28, 2015",82,7.4,TheOddGentlemen,"Adventure,General",No info,23,103
Ape Escape 2,PlayStation2,"June 30, 2003",82,8.3,SCEJapanStudio,"Action,Platformer,3D",1 Player,31,49
Viva Pinata: Pocket Paradise,DS,"September 8, 2008",82,7.5,RareLtd.,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",2  Online,34,20
Huntdown,PlayStation4,"May 12, 2020",82,7.6,"CoffeeStainStudios,EasyTriggerGames","Action,General,Platformer,2D",2 ,16,55
Skullgirls,PlayStation3,"April 10, 2012",82,7.1,RevergeLabs,"Action,Fighting,Fighting,2D,2D",No info,25,88
PixelJunk Shooter 2,PlayStation3,"March 1, 2011",82,7.7,Q-Games,"Action,General,Shooter,Shooter,Static,Static,Shoot-'Em-Up,Top-Down",No info,41,30
Super Mario 3D All-Stars,Switch,"September 18, 2020",82,6.4,Nintendo,"Miscellaneous,Compilation",No Online Multiplayer,102,724
Tekken Tag Tournament 2,PlayStation3,"September 11, 2012",82,8.3,NamcoBandaiGames,"Action,Fighting,Fighting,3D,3D",Up to 6 ,50,261
Shantae and the Pirate's Curse,3DS,"October 23, 2014",82,8.5,WayForward,"Platformer,2D,Action,Platformer,2D",No Online Multiplayer,18,132
The Elder Scrolls V: Skyrim - Dragonborn,Xbox360,"December 4, 2012",82,8.2,BethesdaGameStudios,"Role-Playing,First-Person,First-Person,Western-Style",No info,38,189
Galak-Z: The Dimensional,PlayStation4,"August 4, 2015",82,7.1,17-Bit,"General,Shooter,Scrolling,Scrolling,Action,Shooter,Shoot-'Em-Up,Vertical",No info,42,139
Sportsfriends,PlayStation4,"May 6, 2014",82,6.3,DieGuteFabrik,"Sports,Miscellaneous,General,Party,Party / Minigame",No info,21,87
Dragon Age II,PC,"March 8, 2011",82,4.6,BioWare,"Role-Playing,PC-style RPG,Action RPG",No Online Multiplayer,45,4942
Dragon Age II,PlayStation3,"March 8, 2011",82,4.4,BioWare,"Role-Playing,PC-style RPG,Action RPG",No Online Multiplayer,52,1233
Tales of Arise,PlayStation4,"September 10, 2021",82,8.4,BandaiNamcoGames,"Role-Playing,Japanese-Style",No info,11,83
The Ramp,PC,"August 3, 2021",82,tbd,Hyperparadise,"Sports,Individual,Skate / Skateboard",No Online Multiplayer,8,0
Sky: Children of the Light,Switch,"June 29, 2021",82,6.6,ThatGameCompany,"Action Adventure,General",No Online Multiplayer,13,22
Gears 5: Hivebusters,XboxOne,"December 15, 2020",82,8.1,TheCoalition,"Action,Shooter,Third-Person,Arcade",No info,13,120
Batbarian: Testament of the Primordials,PC,"October 15, 2020",82,8.7,UnspeakablePixels,"Action Adventure,General",No Online Multiplayer,8,10
