name,platform,r-date,score,user score,developer,genre,players,critics,users
X: Beyond the Frontier,PC,"January 26, 2000",67,7.5,Egosoft,"Simulation,Sci-Fi,Space,Small Spaceship,Combat",1 Player,17,29
The LEGO NINJAGO Movie Video Game,PlayStation4,"September 22, 2017",67,6.2,TTGames,"Action Adventure,General,Linear",No Online Multiplayer,27,52
Technic Beat,PlayStation2,"November 2, 2004",67,tbd,Arika,"Miscellaneous,Rhythm,Music",1-2 ,24,0
UFO: Aftershock,PC,"November 23, 2005",67,7.7,AltarInteractive,"Strategy,Turn-Based,Real-Time,Sci-Fi,Sci-Fi,General",No Online Multiplayer,20,38
NASCAR '14,PlayStation3,"February 18, 2014",67,4.9,Eutechnyx,"GT / Street,Driving,Racing,Simulation,GT / Street,Stock Car,Automobile",Up to 16 ,7,22
Railworks 3: Train Simulator 2012,PC,"September 23, 2011",67,6.8,RailSimulator.com,"Simulation,Train,Vehicle,Train",No info,9,50
Real Heroes: Firefighter,Wii,"August 4, 2009",67,8.3,EpicenterStudios,"Action,Simulation,General,General,Virtual,Career",No info,18,11
Marvel's Avengers,PlayStation4,"September 1, 2020",67,4.9,"CrystalDynamics,EidosMontreal","Action,General",Up to 4 ,91,2379
The Thin Silence,PC,"April 27, 2018",67,7.3,TwoPMStudios,"Adventure,General",No Online Multiplayer,9,4
Manhunt 2,PlayStation2,"October 29, 2007",67,8.0,RockstarLondon,"Action Adventure,Horror",1 Player,22,77
Might & Magic: Heroes VII,PC,"September 29, 2015",67,4.9,LimbicEntertainment,"Fantasy,Strategy,Turn-Based,General",No Online Multiplayer,39,442
Tank Universal: Challenger Eight,PC,"August 21, 2008",67,6.7,DialogueDesign,"Action,Shooter,First-Person,Sci-Fi",No info,10,26
World Championship Poker 2: Featuring Howard Lederer,PC,"November 8, 2005",67,tbd,PointofView,"Miscellaneous,Parlor,Gambling,Gambling",8  Online,8,0
Looney Tunes: Cartoon Conductor,DS,"June 10, 2008",67,tbd,AmazeEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",No info,17,0
Skyshine's Bedlam,PC,"September 16, 2015",67,5.0,SkyshineGames,"Strategy,Turn-Based,General",No Online Multiplayer,26,37
Batman: The Telltale Series - Episode 5: City of Light,PlayStation4,"December 13, 2016",67,6.5,TelltaleGames,"Adventure,Point-and-Click",No info,12,28
Final Fantasy,PSP,"June 26, 2007",67,8.6,TOSE,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,34,205
FIFA Soccer 12,3DS,"September 27, 2011",67,4.2,No info,No info,No info,0,0
"My World, My Way",DS,"February 3, 2009",67,tbd,No info,No info,No info,0,0
Spider-Man 2,PSP,"March 23, 2005",67,6.5,No info,No info,No info,0,0
MX vs. ATV Untamed,PlayStation3,"December 17, 2007",67,6.6,No info,No info,No info,0,0
NCAA March Madness 07,Xbox360,"January 17, 2007",67,7.1,No info,No info,No info,0,0
Hidden & Dangerous 2: Sabre Squadron,PC,"October 21, 2004",67,6.7,No info,No info,No info,0,0
The Longest Five Minutes,Switch,"February 13, 2018",67,6.4,No info,No info,No info,0,0
Space Invaders Forever,PlayStation4,"December 11, 2020",67,tbd,No info,No info,No info,0,0
Warhammer: Chaosbane,PlayStation5,"November 12, 2020",67,5.5,GamesWorkshop,"Role-Playing,Action RPG",Up to 4 ,9,6
"Warhammer 40,000: Mechanicus",PlayStation4,"July 17, 2020",67,7.2,No info,No info,No info,0,0
Total War: Three Kingdoms - Eight Princes,PC,"August 8, 2019",67,4.2,No info,No info,No info,0,0
Rainswept,PC,"February 1, 2019",67,6.8,FrostwoodInteractive,"Adventure,General",No Online Multiplayer,7,16
Sky Force Anniversary,Switch,"November 8, 2018",67,7.5,No info,No info,No info,0,0
Transference,XboxOne,"September 18, 2018",67,5.0,SpectreVision,"Adventure,3D,First-Person",No Online Multiplayer,11,7
Shining Resonance Refrain,PlayStation4,"July 10, 2018",67,7.1,Sega,"Role-Playing,Action RPG",No Online Multiplayer,26,52
Guns of Icarus Alliance,PlayStation4,"May 1, 2018",67,3.7,MuseGames,"Simulation,Space,Combat",Up to 32 ,9,9
Urban Trial Playground,Switch,"April 5, 2018",67,6.4,"Teyon,TateMultimedia","Sports,Individual,Other,Biking",No Online Multiplayer,14,20
Rad Rodgers,XboxOne,"February 21, 2018",67,5.9,SlipgateStudiosLLC,"3D,Action,Platformer,2D",No Online Multiplayer,8,8
Max: The Curse of Brotherhood,PlayStation4,"November 8, 2017",67,5.8,WiredProductions,"Action Adventure,General",No Online Multiplayer,9,8
Shiness: The Lightning Kingdom,PlayStation4,"April 18, 2017",67,6.8,Enigami,"Role-Playing,Action RPG",No info,32,31
Resident Evil 7: biohazard - Banned Footage Vol. 2,PlayStation4,"February 14, 2017",67,6.9,Capcom,"Action Adventure,Survival",No info,12,28
Super Mutant Alien Assault,PlayStation4,"July 12, 2016",67,3.8,"Cybernate,ChrisSuffern","Action,Platformer,2D",No info,7,5
Dex,PlayStation4,"July 12, 2016",67,7.3,"DreadlocksLtd,Dreadlocks","Role-Playing,Action RPG",No info,10,21
TurnOn,XboxOne,"June 1, 2016",67,7.0,BrainyStudioLLC,"Action,Platformer,2D",No info,16,10
Legend of Kay Anniversary,WiiU,"July 28, 2015",67,6.9,"NeonStudios,Kaiko","Action Adventure,General,Linear",No info,9,37
Magical Beat,PlayStationVita,"June 17, 2014",67,6.3,ArcSystemWorks,"Action,Miscellaneous,Rhythm,Music",No info,9,6
Strike Suit Zero: Director's Cut,XboxOne,"April 8, 2014",67,5.6,BornReadyGames,"Action,Simulation,Flight,Combat",No info,17,56
The Showdown Effect,PC,"March 5, 2013",67,7.0,ArrowheadGameStudios,"Action,General,General",No info,20,83
Primal Carnage,PC,"October 29, 2012",67,7.6,LukewarmMedia,"Action,Shooter,Shooter,First-Person,Fantasy,Fantasy,Arcade",Online Multiplayer,15,132
Growlanser: Wayfarer of Time,PSP,"July 31, 2012",67,8.8,CareerSoft,"Role-Playing,Strategy,Turn-Based,General,General,Tactics",No Online Multiplayer,14,49
The Sims Medieval: Pirates & Nobles,PC,"August 30, 2011",67,4.8,TheSimsStudio,"Simulation,Miscellaneous,General,Virtual,Virtual Life",No Online Multiplayer,13,26
Operation Flashpoint: Red River,PlayStation3,"June 7, 2011",67,6.6,Codemasters,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 4 ,36,18
Phoenix Wright: Ace Attorney,Wii,"January 11, 2010",67,8.7,Capcom,"Adventure,First-Person,Visual Novel,Modern,Modern",No Online Multiplayer,14,18
Codename Panzers: Cold War,PC,"March 10, 2009",67,5.8,Stormregion,"Strategy,Real-Time,Military,General,Military",No info,28,8
The King of Fighters Collection: The Orochi Saga,PlayStation2,"October 28, 2008",67,7.9,TerminalReality,"Miscellaneous,Compilation",No info,14,9
MLB Power Pros 2008,PlayStation2,"July 29, 2008",67,8.5,Konami,"Sports,Traditional,Baseball,Arcade",1-2 ,9,8
MySims,DS,"September 18, 2007",67,7.0,TOSE,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",1 Player,15,18
Pokemon Mystery Dungeon: Red Rescue Team,GameBoyAdvance,"September 18, 2006",67,8.3,ChunSoft,"Role-Playing,Console-style RPG",1 Player,17,159
World Championship Pool 2004,Xbox,"December 9, 2003",67,tbd,BladeInteractive,"Miscellaneous,Parlor,Billiards",1-2 ,11,0
Mission: Impossible: Operation Surma,Xbox,"December 2, 2003",67,5.7,ParadigmEntertainment,"Action Adventure,Modern",1 Player,27,7
Freestyle Metal X,PlayStation2,"June 27, 2003",67,8.3,DeibusStudios,"Driving,Racing,Motorcycle,Motocross",1-8 ,25,18
Mystic Heroes,PlayStation2,"November 24, 2002",67,8.7,Koei,"Action,Beat-'Em-Up",1-4 ,7,16
High Heat Major League Baseball 2003,PC,"March 11, 2002",67,7.3,3DO,"Sports,Traditional,Team,Baseball,Sim,Sim",1-2 ,8,9
Dave Mirra Freestyle BMX: Maximum Remix,PlayStation,"May 21, 2001",67,7.3,"Z-Axis,Ltd.","Sports,Alternative,Biking",No info,11,9
Dracula: The Resurrection,PC,"June 14, 2000",67,6.8,Canal+Multimedia,"Adventure,First-Person,Point-and-Click,Modern,Fantasy,Modern",No Online Multiplayer,13,24
Mystical Ninja starring Goemon,Nintendo64,"March 31, 1998",67,8.4,KonamiComputerEntertainmentOsaka,"Action,General",1 Player,10,48
Elex,PC,"October 17, 2017",67,7.0,PiranhaBytes,"Role-Playing,Western-Style",No Online Multiplayer,31,1263
Transformers: Autobots,DS,"June 19, 2007",67,7.7,VicariousVisions,"Action Adventure,Sci-Fi,Sci-Fi,General",1-4 ,26,17
Fate/Extella: The Umbral Star,PlayStation4,"January 17, 2017",67,7.0,MarvelousInc.,"Action,Beat-'Em-Up,3D",No Online Multiplayer,33,52
Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!,3DS,"November 13, 2012",67,7.2,WayForward,"Miscellaneous,Action Adventure,Fantasy,General,General,Fantasy",No info,23,66
Legacy of Ys: Books I & II,DS,"February 24, 2009",67,5.5,Interchannel-Holon,"Role-Playing,Miscellaneous,Action RPG,Compilation,Compilation",No info,18,8
ZooCube,GameCube,"May 5, 2002",67,6.7,PuzzleKings,"Miscellaneous,Puzzle,General",1-4 ,15,7
Ar nosurge: Ode to an Unborn Star,PlayStation3,"September 23, 2014",67,8.0,Gust,"Role-Playing,General,Japanese-Style",No Online Multiplayer,23,58
Romance of the Three Kingdoms XIII,PlayStation4,"July 5, 2016",67,7.1,KoeiTecmoGames,"Strategy,Turn-Based,4X",No Online Multiplayer,22,30
Sega Superstars Tennis,Xbox360,"March 18, 2008",67,7.1,SumoDigital,"Sports,Traditional,Individual,Tennis,Tennis",Up to 8 ,45,27
Blazing Angels: Squadrons of WWII,PlayStation3,"December 12, 2006",67,7.0,Ubisoft,"Simulation,Flight,WWII,WWII,Combat",Up to 16 ,26,13
Mount & Blade: Warband,PlayStation4,"September 13, 2016",67,8.1,"KochMedia,TaleworldsEntertainment","Role-Playing,Western-Style",Up to 64 ,18,77
Say No! More,Switch,"April 9, 2021",67,7.2,Fizbin,"Adventure,General",No Online Multiplayer,15,6
"Warhammer 40,000: Inquisitor - Martyr",PC,"June 5, 2018",67,6.6,NeocoreGames,"Strategy,Real-Time,General",Online Multiplayer,28,101
Galleon: Islands of Mystery,Xbox,"August 3, 2004",67,6.7,ConfoundingFactor,"Action Adventure,Fantasy",1 Player,40,12
Cleopatra: Riddle of the Tomb,PC,"March 31, 2008",67,tbd,Dreamcatcher,"Adventure,3D,First-Person,Fantasy,Fantasy",No Online Multiplayer,11,0
The Club,PC,"February 19, 2008",67,5.9,BizarreCreations,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 8 ,22,35
Call of Cthulhu,PC,"October 29, 2018",67,6.7,"Cyanide,CyanideStudios","Role-Playing,General",No Online Multiplayer,40,197
MySims SkyHeroes,Wii,"September 28, 2010",67,5.3,"ElectronicArts,BehaviourInteractive","Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",No info,9,6
