name,platform,r-date,score,user score,developer,genre,players,critics,users
Need for Speed Undercover,Wii,"November 17, 2008",54,6.0,ExientEntertainment,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",No info,12,32
Radiation Island,Switch,"February 22, 2018",54,6.8,AtypicalGames,"Action,Action Adventure,Pinball,Survival",No Online Multiplayer,7,4
Duke Nukem Forever,PC,"June 13, 2011",54,5.8,"GearboxSoftware,3DRealms","Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1 Player,48,1245
Valkyria Revolution,PlayStation4,"June 27, 2017",54,5.7,Media.Vision,"Role-Playing,Strategy,Turn-Based,Action RPG,Tactics",No Online Multiplayer,56,95
Astro Boy,PlayStation2,"August 18, 2004",54,7.3,SonicTeam,"Action,General",1 Player,29,15
Harry Potter for Kinect,Xbox360,"October 9, 2012",54,4.7,"EurocomEntertainmentSoftware,Eurocom","Adventure,General,Action Adventure,General,Fantasy",No info,15,20
No Time to Explain,PC,"August 15, 2011",54,6.0,"tinyBuildGAMES,tinyBuild","Action,Platformer,Platformer,2D,2D",No info,8,52
Die Hard: Vendetta,GameCube,"November 19, 2002",54,7.0,BitsStudios,"Action,Shooter,First-Person,Modern",1 Player,23,10
Minority Report: Everybody Runs,GameBoyAdvance,"November 12, 2002",54,tbd,TorusGames,"Action,Beat-'Em-Up",1 Player,8,0
Die Hard: Nakatomi Plaza,PC,"April 22, 2002",54,5.4,PiranhaGames,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Online Multiplayer,19,17
NCAA March Madness 2002,PlayStation2,"January 7, 2002",54,4.6,NuFX,"Sports,Traditional,Basketball,Sim",1-8 ,17,7
World's Scariest Police Chases,PlayStation,"May 21, 2001",54,7.4,UDS,"Driving,Mission-based",1-2 ,16,14
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,Xbox360,"January 12, 2010",54,6.7,"EurocomEntertainmentSoftware,Eurocom","Sports,Olympic Sports,Olympic Sports,Individual,Athletics",Up to 4 ,40,18
Foreclosed,PC,"August 12, 2021",54,tbd,AntabStudio,"Action Adventure,General",No Online Multiplayer,10,0
Stubbs the Zombie in Rebel Without a Pulse,Switch,"March 16, 2021",54,6.6,Aspyr,"Action Adventure,General",No Online Multiplayer,10,5
Mega Man: Battle Chip Challenge,GameBoyAdvance,"March 3, 2004",54,8.7,Capcom,"Miscellaneous,Card Battle",1-3 ,25,58
Fallen Legion: Revenants,PlayStation4,"February 16, 2021",54,tbd,YummyYummyTummy,"Role-Playing,Action RPG",No Online Multiplayer,11,0
The Great Perhaps,PC,"August 14, 2019",54,7.2,CaligariGames,"Action,Platformer,2D",No Online Multiplayer,10,29
Despicable Me: The Game - Minion Mayhem,DS,"July 6, 2010",54,tbd,WayForward,"Action,Miscellaneous,Puzzle,General,Puzzle,Action",No info,9,0
Scene It? Bright Lights! Big Screen!,Wii,"November 17, 2009",54,tbd,ArtificialMindandMovement,"Miscellaneous,Trivia / Game Show,Trivia / Game Show",No Online Multiplayer,8,0
Jurassic Park: The Game,PC,"November 15, 2011",54,4.7,TelltaleGames,"Adventure,General,General,Visual Novel,Point-and-Click",No Online Multiplayer,34,198
Marvel Nemesis: Rise of the Imperfects,GameCube,"September 20, 2005",54,6.0,"EACanada,Nihilistic","Action,Fighting,3D",1-2 ,19,28
Spirit Camera: The Cursed Memoir,3DS,"April 13, 2012",54,6.4,TecmoKoeiGames,"Action Adventure,Horror,Horror,Survival",No info,35,34
Sonic Unleashed,PlayStation3,"December 9, 2008",54,8.2,SonicTeam,"Action,General,Platformer,2D,3D",1 Player,24,314
Tom Clancy's Ghost Recon Predator,PSP,"November 15, 2010",54,5.0,Virtuos,"Action,Shooter,Shooter,Third-Person,Tactical,Modern,Modern",No info,15,4
Yoostar 2: In The Movies,PlayStation3,"March 8, 2011",54,tbd,BlitzGamesStudios,"Miscellaneous,Party,Party,Party / Minigame",No Online Multiplayer,15,0
Atlantis Evolution,PC,"October 17, 2004",54,3.0,"AtlantisInteractiveEntertainment	,AtlantisInteractiveEntertainment","Adventure,3D,Sci-Fi,Sci-Fi,Third-Person",1 Player,17,5
Nippon Marathon,PlayStation4,"December 17, 2018",54,5.4,OnionSoup,"Sports,Individual,Athletics",No Online Multiplayer,9,12
In Space We Brawl,PlayStation4,"October 14, 2014",54,4.4,ForgeReply,"Action,General",No info,8,19
Achron,PC,"August 29, 2011",54,7.4,HazardousSoftware,"Strategy,Real-Time,Sci-Fi,General",No info,11,17
Crime Scene,DS,"February 16, 2010",54,tbd,WhiteBirdsProductions,"Adventure,General,General",No info,7,0
Night at the Museum: Battle of the Smithsonian,Wii,"May 5, 2009",54,6.8,"PipeworksSoftware,Inc.","Action,Action Adventure,Adventure,General,General,3D,Linear,First-Person",No Online Multiplayer,8,4
Dream Pinball 3D,Wii,"April 22, 2008",54,7.6,TopWareInteractive,"Action,Miscellaneous,Parlor,Pinball,Pinball",No Online Multiplayer,8,7
Gods: Lands of Infinity,PC,"June 10, 2006",54,6.1,CypronStudios,"Role-Playing,PC-style RPG,Western-Style",1 Player,8,10
Tom Clancy's Rainbow Six Critical Hour,Xbox,"March 14, 2006",54,3.6,UbisoftQuebec,"Action,Shooter,First-Person,Tactical,Modern",16  Online,10,14
Reign of Fire,Xbox,"October 22, 2002",54,tbd,BamEntertainment,"Action,Shooter,Third-Person,Sci-Fi",1 Player,13,0
Space HoRSE,PC,"August 1, 2002",54,tbd,Gilligames,"Strategy,Turn-Based,Sci-Fi",1-4 ,9,0
Star Wars: Battle for Naboo,PC,"March 11, 2001",54,6.7,LucasArts,"Simulation,Sci-Fi,Space,Small Spaceship,Combat",1 Player,17,14
NBA ShootOut 2001,PlayStation2,"February 19, 2001",54,tbd,989Sports,"Sports,Traditional,Basketball,Sim",1-8 ,12,0
Army of Two: The Devil's Cartel,Xbox360,"March 26, 2013",54,6.2,VisceralGames,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",2 ,55,204
The Lord of the Rings: Conquest,PlayStation3,"January 13, 2009",54,7.1,PandemicStudios,"Action Adventure,Fantasy,General,Fantasy",16  Online,45,70
Crackdown 3,PC,"February 15, 2019",54,2.9,"SumoDigital,ElbowRocket","Action Adventure,Open-World",Up to 10 ,17,245
Breached,PC,"June 22, 2016",54,7.0,DramaDrifters,"Adventure,3D,First-Person",No Online Multiplayer,17,4
Shaman King: Power of Spirit,PlayStation2,"November 9, 2004",54,8.3,WinkySoft,"Action Adventure,Fantasy",1 Player,9,18
GUNS UP!,PlayStation4,"December 5, 2015",54,6.1,ValkyrieEntertainment,"Action,Strategy,Real-Time,General",No info,13,50
Dynasty Warriors: Gundam 2,PlayStation3,"April 21, 2009",54,7.0,OmegaForce,"Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",No info,22,29
Cars Race-O-Rama,Xbox360,"October 12, 2009",54,6.7,IncineratorGames,"Driving,Racing,Arcade,Arcade,Automobile",No info,8,7
The Tales of Bearsworth Manor: Chaotic Conflicts,Wii,"June 21, 2010",54,tbd,SquareEnix,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",1 Player,8,0
Farming Simulator 15,PlayStation4,"May 19, 2015",54,5.5,GiantsSoftware,"Simulation,General,Virtual,Career",Up to 6 ,21,35
Dead to Rights II,Xbox,"April 12, 2005",54,7.4,Namco,"Action,Shooter,Third-Person,Modern",1 Player,35,5
The Legend of Korra,PlayStation4,"October 21, 2014",54,6.6,PlatinumGames,"Action Adventure,General,Fantasy,Linear",No Online Multiplayer,27,112
Top Gun: Hard Lock,Xbox360,"March 6, 2012",54,3.5,505Games,"Action,Simulation,Flight,Flight,Combat",Up to 16 ,8,16
Combat Elite: WWII Paratroopers,PlayStation2,"November 21, 2005",54,7.0,BattleBorne,"Action,Shooter,Third-Person,Historic",1-2 ,12,4
Fighter Destiny 2,Nintendo64,"July 14, 2000",54,6.5,Opus,"Action,Fighting,3D",No info,13,11
Harvest Moon: One World,Switch,"March 2, 2021",54,4.5,Natsume,"Strategy,Management,Business / Tycoon",No Online Multiplayer,26,52
Frogger 3D,3DS,"September 20, 2011",54,6.1,AlphaUnit,"Action,General,General",4  Online,11,11
Boogie Bunnies,Xbox360,"January 16, 2008",54,6.0,ArtechStudios,"Miscellaneous,Puzzle,Puzzle,General,Matching,General",2  Online,19,10
RocketBowl,Xbox360,"September 10, 2008",54,tbd,LargeAnimal,"Sports,Alternative,Individual,Bowling,Bowling",4  Online,15,0
Tom Clancy's Ghost Recon 2,GameCube,"March 15, 2005",54,1.9,UbisoftShanghai,"Action,Shooter,First-Person,Tactical,Modern",1 Player,10,13
Minesweeper Flags,Xbox360,"February 11, 2009",54,tbd,"TikGames,LLC","Miscellaneous,Puzzle,Puzzle,General,General",4  Online,13,0
E.T. Armies,PC,"March 3, 2016",54,7.0,RaspinaStudio,"Action,Shooter,First-Person,Arcade",No info,12,42
Create,PC,"November 16, 2010",54,5.7,EABrightLight,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No Online Multiplayer,7,11
Creepy Tale,Switch,"July 10, 2020",54,tbd,DeqafStudio,"Adventure,General",No Online Multiplayer,12,0
Sneak King,Xbox360,"November 19, 2006",54,5.6,BlitzGames,"Action Adventure,Modern,General,Modern",No Online Multiplayer,16,21
Spikeout: Battle Street,Xbox,"March 29, 2005",54,6.6,DimpsCorporation,"Action,Beat-'Em-Up",4  Online,24,8
Lost: Via Domus,PlayStation3,"February 26, 2008",54,6.5,UbisoftMontreal,"Action Adventure,Modern,General,Modern",No Online Multiplayer,30,33
Top Spin 4,Wii,"March 15, 2011",54,7.4,2KGames,"Sports,Traditional,Individual,Tennis,Tennis",No info,8,7
OVERPASS,PlayStation4,"March 17, 2020",54,2.9,ZordixRacing,"Racing,Simulation,Automobile",Up to 8 ,19,13
Son of Nor,PC,"March 31, 2015",54,7.6,stillalivestudios,"Fantasy,Action Adventure,General",No info,14,25
Stacked with Daniel Negreanu,PC,"May 30, 2006",54,5.6,5000ftInc.,"Miscellaneous,Parlor,Gambling,Gambling",10  Online,17,8
Legend of Kay Anniversary,Switch,"May 29, 2018",54,5.3,Kaiko,"Action Adventure,General,Linear",No Online Multiplayer,9,11
Warriors: Legends of Troy,Xbox360,"November 27, 2012",54,7.0,TecmoKoeiCanada,"Action,General,General",No Online Multiplayer,11,8
The Italian Job,Xbox,"June 25, 2003",54,5.8,ClimaxGroup,"Driving,Mission-based",1-2 ,22,6
Carnivores: Ice Age,PC,"January 15, 2001",54,7.2,ActionFormsLtd.,"Action,General,General",1 Player,10,6
